rt,responses,trial_type,time_elapsed,image_type,sequence,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
,,Goal Directed Planning,2031649,,,GDP-8,,,,,,,,,,,,,,,,,,,,Claywater,Juniper Creek,,undefinedimgRdrag06:[x1:1074 x2:759.5 y1:210 y2:200.109375]drag07imgL:[x1:415.5 x2:74 y1:224.109375 y2:210]drag06drag07:[x1:759.5 x2:415.5 y1:200.109375 y2:224.109375],false,
,,Goal Directed Planning,2050398,,,GDP-9,,,,,,,,,,,,,,,,,,,,Claywater,Sunmere,,undefineddrag10imgL:[x1:416.5 x2:74 y1:189.109375 y2:210]drag10drag13:[x1:416.5 x2:750.5 y1:189.109375 y2:189.109375]drag13imgR:[x1:750.5 x2:1074 y1:189.109375 y2:210],false,
,,Goal Directed Planning,2098583,,,GDP-10,,,,,,,,,,,,,,,,,,,,Orchard Bend,Riverlyn,,undefineddrag03imgL:[x1:386.5 x2:74 y1:207.109375 y2:210]drag01drag03:[x1:725.5 x2:386.5 y1:208.109375 y2:207.109375]drag01imgR:[x1:726 x2:1074 y1:208 y2:210],true,undefineddrag12imgL:[x1:329.5 x2:74 y1:228.109375 y2:210]drag12drag09:[x1:503 x2:748 y1:201 y2:217]drag09imgR:[x1:748 x2:1074 y1:217 y2:210]
,,Goal Directed Planning,2119483,,,GDP-11,,,,,,,,,,,,,,,,,,,,Granton Ridge,Riverlyn,,undefineddrag05imgL:[x1:526.5 x2:74 y1:181.109375 y2:210]drag02drag05:[x1:821.5 x2:526 y1:216.109375 y2:181]drag02imgR:[x1:821.5 x2:1074 y1:216.109375 y2:210],false,
,,Goal Directed Planning,2148482,,,GDP-12,,,,,,,,,,,,,,,,,,,,Granton Ridge,Sunmere,,undefinedimgRdrag04:[x1:1074 x2:831.5 y1:210 y2:227.109375]drag09imgL:[x1:473.5 x2:74 y1:219.109375 y2:210]drag09drag04:[x1:473.5 x2:831.5 y1:219.109375 y2:227.109375],false,
,,Goal Directed Planning,2176217,,,GDP-13,,,,,,,,,,,,,,,,,,,,Juniper Creek,North Arroya,,undefineddrag06imgL:[x1:396.5 x2:74 y1:219.109375 y2:210]drag06imgR:[x1:571 x2:1074 y1:198 y2:210],true,undefineddrag09imgL:[x1:572.5 x2:74 y1:219.109375 y2:210]drag09imgR:[x1:572.5 x2:1074 y1:219.109375 y2:210]
,,Goal Directed Planning,2202883,,,GDP-14,,,,,,,,,,,,,,,,,,,,New Verdan,Sunmere,,undefineddrag04imgL:[x1:534.5 x2:74 y1:202.109375 y2:210]drag04imgR:[x1:534.5 x2:1074 y1:202.109375 y2:210],true,undefineddrag13imgL:[x1:572.5 x2:74 y1:200.109375 y2:210]drag13imgR:[x1:572.5 x2:1074 y1:200.109375 y2:210]
,,Goal Directed Planning,2214548,,,GDP-15,,,,,,,,,,,,,,,,,,,,New Verdan,Orchard Bend,,undefineddrag05imgL:[x1:567.5 x2:74 y1:230.109375 y2:210]drag05imgR:[x1:567.5 x2:1074 y1:230.109375 y2:210],false,
,,Goal Directed Planning,2240866,,,GDP-16,,,,,,,,,,,,,,,,,,,,Claywater,North Arroya,,undefinedimgRdrag03:[x1:1074 x2:573 y1:210 y2:238]drag03imgL:[x1:573 x2:74 y1:238 y2:210],false,
,,Goal Directed Planning,2254900,,,GDP-17,,,,,,,,,,,,,,,,,,,,Cedarwyn,North Arroya,,undefineddrag05imgL:[x1:580.5 x2:74 y1:207.109375 y2:210]imgRdrag05:[x1:1074 x2:580.5 y1:210 y2:207.109375],false,
,,Goal Directed Planning,2277184,,,GDP-18,,,,,,,,,,,,,,,,,,,,New Verdan,Granton Ridge,,undefineddrag09imgL:[x1:504.5 x2:74 y1:229.109375 y2:210]drag09imgR:[x1:505 x2:1074 y1:229 y2:210],true,undefineddrag04imgR:[x1:555.5 x2:1074 y1:217.109375 y2:210]drag04imgL:[x1:555.5 x2:74 y1:217.109375 y2:210]
