rt,trial_type,stimulus,key_press,stimulus_left,stimulus_right,accuracy,stimulus_correct,condition,specific_pairs,city_type,partid,age
1615.4,shortestpath_phase,mm_boulder.png,50.0,nat_huntsville.png,nat_racine.png,0.0,nat_huntsville.png,Two Edge Diff,Two Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
1698.3,shortestpath_phase,mm_westpalmbeach.png,49.0,mm_gatlinburg.png,mm_leesburg.png,1.0,mm_gatlinburg.png,Three Edge Diff,Two Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
2121.1,shortestpath_phase,mm_leesburg.png,49.0,nat_peoria.png,nat_racine.png,1.0,nat_peoria.png,One Edge Diff,Five Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
1752.5,shortestpath_phase,mm_hotsprings.png,50.0,mm_carmel.png,mm_westpalmbeach.png,1.0,mm_westpalmbeach.png,Three Edge Diff,Two Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
2225.3,shortestpath_phase,nat_peoria.png,49.0,mm_gatlinburg.png,nat_newhope.png,1.0,mm_gatlinburg.png,One Edge Diff,Two Edge Three Edge,US,5fadeb340e10471fdeb5fbf5,young
4833.0,shortestpath_phase,mm_hotsprings.png,50.0,mm_leesburg.png,nat_newhope.png,1.0,nat_newhope.png,Two Edge Diff,Four Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
2358.7,shortestpath_phase,mm_westpalmbeach.png,49.0,mm_boulder.png,nat_newhope.png,1.0,mm_boulder.png,One Edge Diff,Three Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
4228.6,shortestpath_phase,mm_carmel.png,49.0,mm_hanover.png,mm_westpalmbeach.png,1.0,mm_hanover.png,Two Edge Diff,Two Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
1913.4,shortestpath_phase,mm_westpalmbeach.png,50.0,mm_cornwall.png,mm_hanover.png,0.0,mm_cornwall.png,Two Edge Diff,Three Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
5100.7,shortestpath_phase,mm_hotsprings.png,49.0,mm_carmel.png,nat_newhope.png,0.0,nat_newhope.png,One Edge Diff,Four Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
3778.5,shortestpath_phase,nat_racine.png,49.0,nat_huntsville.png,mm_hanover.png,1.0,nat_huntsville.png,Four Edge Diff,Two Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
3888.8,shortestpath_phase,mm_carmel.png,50.0,mm_westpalmbeach.png,mm_boulder.png,1.0,mm_boulder.png,Two Edge Diff,Two Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
1804.3,shortestpath_phase,nat_peoria.png,49.0,mm_gatlinburg.png,mm_cornwall.png,1.0,mm_gatlinburg.png,One Edge Diff,Two Edge Three Edge,US,5fadeb340e10471fdeb5fbf5,young
982.4,shortestpath_phase,mm_hanover.png,49.0,mm_carmel.png,nat_racine.png,1.0,mm_carmel.png,Four Edge Diff,Two Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
3150.8,shortestpath_phase,nat_newhope.png,50.0,mm_gatlinburg.png,nat_racine.png,0.0,mm_gatlinburg.png,Three Edge Diff,Two Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
4355.9,shortestpath_phase,mm_hanover.png,50.0,nat_peoria.png,mm_hotsprings.png,0.0,nat_peoria.png,One Edge Diff,Four Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
1846.3,shortestpath_phase,mm_carmel.png,49.0,nat_huntsville.png,nat_racine.png,1.0,nat_huntsville.png,Two Edge Diff,Three Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
2350.6,shortestpath_phase,mm_westpalmbeach.png,50.0,mm_hotsprings.png,mm_leesburg.png,0.0,mm_hotsprings.png,Three Edge Diff,Three Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
3266.5,shortestpath_phase,mm_boulder.png,49.0,mm_leesburg.png,nat_peoria.png,0.0,nat_peoria.png,One Edge Diff,Two Edge Three Edge,US,5fadeb340e10471fdeb5fbf5,young
2182.7,shortestpath_phase,nat_racine.png,50.0,mm_carmel.png,mm_leesburg.png,0.0,mm_carmel.png,One Edge Diff,Five Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
2342.3,shortestpath_phase,mm_hanover.png,50.0,mm_boulder.png,nat_racine.png,0.0,mm_boulder.png,Four Edge Diff,Two Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
1682.4,shortestpath_phase,mm_hotsprings.png,49.0,mm_leesburg.png,mm_carmel.png,0.0,mm_carmel.png,One Edge Diff,Five Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
2498.0,shortestpath_phase,nat_newhope.png,50.0,nat_peoria.png,mm_gatlinburg.png,1.0,mm_gatlinburg.png,One Edge Diff,Two Edge Three Edge,US,5fadeb340e10471fdeb5fbf5,young
1637.6,shortestpath_phase,mm_carmel.png,50.0,mm_boulder.png,mm_hotsprings.png,0.0,mm_boulder.png,Three Edge Diff,Three Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
2408.9,shortestpath_phase,mm_hanover.png,49.0,nat_racine.png,mm_westpalmbeach.png,0.0,mm_westpalmbeach.png,One Edge Diff,Five Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
3286.8,shortestpath_phase,nat_peoria.png,50.0,mm_boulder.png,mm_leesburg.png,0.0,mm_boulder.png,Three Edge Diff,Two Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
2658.2,shortestpath_phase,nat_racine.png,50.0,mm_cornwall.png,mm_leesburg.png,0.0,mm_cornwall.png,Two Edge Diff,Four Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
3871.1,shortestpath_phase,nat_newhope.png,49.0,mm_shreveport.png,nat_racine.png,1.0,mm_shreveport.png,Three Edge Diff,Three Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
1530.4,shortestpath_phase,nat_peoria.png,50.0,mm_hanover.png,nat_racine.png,1.0,nat_racine.png,Two Edge Diff,Two Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
2431.5,shortestpath_phase,mm_carmel.png,50.0,mm_gatlinburg.png,nat_racine.png,0.0,mm_gatlinburg.png,Three Edge Diff,Two Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
1256.5,shortestpath_phase,nat_racine.png,50.0,nat_newhope.png,nat_peoria.png,1.0,nat_peoria.png,Three Edge Diff,Three Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
3033.4,shortestpath_phase,mm_westpalmbeach.png,49.0,mm_gatlinburg.png,mm_hanover.png,1.0,mm_gatlinburg.png,Three Edge Diff,Two Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
4714.5,shortestpath_phase,mm_hanover.png,50.0,nat_huntsville.png,mm_shreveport.png,1.0,mm_shreveport.png,One Edge Diff,Three Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
3457.7,shortestpath_phase,nat_racine.png,49.0,nat_peoria.png,mm_carmel.png,1.0,nat_peoria.png,Three Edge Diff,Three Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
4769.9,shortestpath_phase,mm_carmel.png,50.0,mm_westpalmbeach.png,mm_hotsprings.png,0.0,mm_westpalmbeach.png,One Edge Diff,Four Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
1799.7,shortestpath_phase,nat_racine.png,50.0,mm_hanover.png,nat_peoria.png,1.0,nat_peoria.png,Four Edge Diff,Two Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
4460.7,shortestpath_phase,mm_leesburg.png,49.0,mm_westpalmbeach.png,mm_hotsprings.png,1.0,mm_westpalmbeach.png,One Edge Diff,Five Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
1730.1,shortestpath_phase,mm_gatlinburg.png,49.0,mm_hotsprings.png,mm_carmel.png,0.0,mm_carmel.png,One Edge Diff,Two Edge Three Edge,US,5fadeb340e10471fdeb5fbf5,young
2518.3,shortestpath_phase,mm_hotsprings.png,49.0,nat_racine.png,mm_carmel.png,1.0,nat_racine.png,Two Edge Diff,Three Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
1307.1,shortestpath_phase,nat_peoria.png,50.0,mm_carmel.png,mm_gatlinburg.png,1.0,mm_gatlinburg.png,Two Edge Diff,Two Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
3938.1,shortestpath_phase,mm_leesburg.png,50.0,nat_huntsville.png,mm_hotsprings.png,0.0,nat_huntsville.png,Two Edge Diff,Four Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
7466.0,shortestpath_phase,mm_hotsprings.png,49.0,mm_carmel.png,mm_gatlinburg.png,0.0,mm_gatlinburg.png,Two Edge Diff,Three Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
2973.9,shortestpath_phase,mm_hanover.png,50.0,mm_westpalmbeach.png,mm_boulder.png,1.0,mm_boulder.png,Three Edge Diff,Two Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
4790.3,shortestpath_phase,mm_leesburg.png,49.0,mm_gatlinburg.png,nat_huntsville.png,1.0,mm_gatlinburg.png,One Edge Diff,Three Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
2362.0,shortestpath_phase,nat_racine.png,49.0,mm_carmel.png,mm_hanover.png,1.0,mm_carmel.png,One Edge Diff,Five Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
1891.1,shortestpath_phase,mm_hotsprings.png,50.0,mm_cornwall.png,mm_westpalmbeach.png,1.0,mm_westpalmbeach.png,Two Edge Diff,Two Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
1348.9,shortestpath_phase,nat_peoria.png,49.0,mm_leesburg.png,mm_cornwall.png,0.0,mm_cornwall.png,Two Edge Diff,Three Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
2788.4,shortestpath_phase,mm_hanover.png,49.0,mm_hotsprings.png,mm_gatlinburg.png,0.0,mm_gatlinburg.png,Two Edge Diff,Three Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
2072.5,shortestpath_phase,mm_hotsprings.png,49.0,nat_newhope.png,mm_westpalmbeach.png,0.0,mm_westpalmbeach.png,Two Edge Diff,Two Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
1615.9,shortestpath_phase,nat_racine.png,49.0,mm_hanover.png,nat_newhope.png,0.0,nat_newhope.png,One Edge Diff,Five Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
3617.1,shortestpath_phase,mm_westpalmbeach.png,49.0,mm_gatlinburg.png,mm_leesburg.png,1.0,mm_gatlinburg.png,Three Edge Diff,Three Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
5292.2,shortestpath_phase,mm_hotsprings.png,50.0,mm_shreveport.png,mm_carmel.png,0.0,mm_shreveport.png,Three Edge Diff,Three Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
3234.8,shortestpath_phase,nat_newhope.png,49.0,nat_racine.png,mm_westpalmbeach.png,0.0,mm_westpalmbeach.png,One Edge Diff,Four Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
1319.4,shortestpath_phase,mm_hanover.png,50.0,nat_peoria.png,nat_racine.png,0.0,nat_peoria.png,Two Edge Diff,Four Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
2374.9,shortestpath_phase,mm_westpalmbeach.png,50.0,mm_leesburg.png,nat_newhope.png,1.0,nat_newhope.png,One Edge Diff,Four Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
3829.9,shortestpath_phase,mm_leesburg.png,49.0,mm_hotsprings.png,mm_cornwall.png,0.0,mm_cornwall.png,Four Edge Diff,Two Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
2345.6,shortestpath_phase,mm_westpalmbeach.png,50.0,mm_hanover.png,mm_hotsprings.png,1.0,mm_hotsprings.png,Three Edge Diff,Two Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
2326.2,shortestpath_phase,mm_leesburg.png,49.0,nat_racine.png,nat_newhope.png,0.0,nat_newhope.png,Four Edge Diff,Two Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
2607.1,shortestpath_phase,mm_westpalmbeach.png,49.0,mm_shreveport.png,mm_boulder.png,1.0,mm_shreveport.png,One Edge Diff,Two Edge Three Edge,US,5fadeb340e10471fdeb5fbf5,young
2179.3,shortestpath_phase,mm_hotsprings.png,50.0,nat_racine.png,nat_newhope.png,0.0,nat_racine.png,One Edge Diff,Three Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
3263.4,shortestpath_phase,mm_westpalmbeach.png,50.0,mm_hanover.png,mm_boulder.png,1.0,mm_boulder.png,Two Edge Diff,Three Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
5284.5,shortestpath_phase,mm_leesburg.png,50.0,mm_shreveport.png,nat_peoria.png,0.0,mm_shreveport.png,One Edge Diff,Four Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
4539.7,shortestpath_phase,mm_hotsprings.png,49.0,mm_westpalmbeach.png,mm_hanover.png,1.0,mm_westpalmbeach.png,Three Edge Diff,Three Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
2634.1,shortestpath_phase,nat_peoria.png,49.0,nat_racine.png,mm_leesburg.png,1.0,nat_racine.png,Three Edge Diff,Two Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
4042.8,shortestpath_phase,mm_leesburg.png,50.0,nat_racine.png,mm_westpalmbeach.png,1.0,mm_westpalmbeach.png,One Edge Diff,Five Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
1692.5,shortestpath_phase,nat_racine.png,49.0,mm_hotsprings.png,mm_cornwall.png,1.0,mm_hotsprings.png,One Edge Diff,Three Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
5405.1,shortestpath_phase,mm_hanover.png,50.0,nat_racine.png,nat_huntsville.png,1.0,nat_huntsville.png,Two Edge Diff,Four Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
2655.4,shortestpath_phase,nat_racine.png,50.0,mm_boulder.png,mm_hanover.png,0.0,mm_boulder.png,Two Edge Diff,Four Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
4249.7,shortestpath_phase,mm_hotsprings.png,50.0,mm_cornwall.png,mm_leesburg.png,0.0,mm_cornwall.png,Two Edge Diff,Four Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
2092.6,shortestpath_phase,mm_boulder.png,50.0,nat_racine.png,mm_carmel.png,1.0,mm_carmel.png,Two Edge Diff,Two Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
5826.4,shortestpath_phase,nat_racine.png,50.0,mm_cornwall.png,nat_newhope.png,0.0,mm_cornwall.png,One Edge Diff,Four Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
5376.3,shortestpath_phase,mm_hotsprings.png,49.0,mm_shreveport.png,mm_leesburg.png,1.0,mm_shreveport.png,Four Edge Diff,Two Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
5469.7,shortestpath_phase,nat_racine.png,50.0,nat_newhope.png,mm_leesburg.png,0.0,nat_newhope.png,One Edge Diff,Five Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
5597.3,shortestpath_phase,mm_hotsprings.png,49.0,mm_boulder.png,mm_hanover.png,1.0,mm_boulder.png,Two Edge Diff,Three Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
4929.9,shortestpath_phase,nat_racine.png,50.0,nat_peoria.png,mm_leesburg.png,0.0,nat_peoria.png,Four Edge Diff,Two Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
4358.4,shortestpath_phase,mm_carmel.png,49.0,mm_shreveport.png,mm_westpalmbeach.png,1.0,mm_shreveport.png,One Edge Diff,Three Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
6411.8,shortestpath_phase,nat_peoria.png,49.0,mm_boulder.png,mm_leesburg.png,1.0,mm_boulder.png,Three Edge Diff,Three Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
5271.8,shortestpath_phase,mm_hotsprings.png,49.0,mm_westpalmbeach.png,nat_racine.png,1.0,mm_westpalmbeach.png,One Edge Diff,Two Edge Three Edge,US,5fadeb340e10471fdeb5fbf5,young
4416.2,shortestpath_phase,mm_carmel.png,50.0,mm_boulder.png,nat_racine.png,0.0,mm_boulder.png,Three Edge Diff,Two Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
2262.8,shortestpath_phase,mm_westpalmbeach.png,50.0,mm_hanover.png,nat_newhope.png,1.0,nat_newhope.png,One Edge Diff,Four Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
6614.5,shortestpath_phase,mm_hotsprings.png,50.0,mm_boulder.png,mm_carmel.png,0.0,mm_boulder.png,Two Edge Diff,Three Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
6084.0,shortestpath_phase,mm_leesburg.png,50.0,nat_peoria.png,mm_hanover.png,1.0,mm_hanover.png,Two Edge Diff,Three Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
4116.1,shortestpath_phase,mm_hotsprings.png,49.0,nat_huntsville.png,mm_leesburg.png,1.0,nat_huntsville.png,Four Edge Diff,Two Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
2631.4,shortestpath_phase,mm_leesburg.png,50.0,mm_hotsprings.png,nat_peoria.png,1.0,nat_peoria.png,One Edge Diff,Five Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
4254.3,shortestpath_phase,mm_hotsprings.png,50.0,mm_hanover.png,mm_leesburg.png,0.0,mm_hanover.png,One Edge Diff,Five Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
2994.4,shortestpath_phase,mm_carmel.png,50.0,nat_peoria.png,mm_hotsprings.png,0.0,nat_peoria.png,One Edge Diff,Four Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
2383.5,shortestpath_phase,mm_leesburg.png,49.0,mm_hotsprings.png,mm_shreveport.png,0.0,mm_shreveport.png,Two Edge Diff,Four Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
1862.4,shortestpath_phase,nat_peoria.png,50.0,mm_leesburg.png,nat_racine.png,1.0,nat_racine.png,Three Edge Diff,Three Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
3002.1,shortestpath_phase,mm_shreveport.png,49.0,mm_cornwall.png,mm_leesburg.png,1.0,mm_cornwall.png,One Edge Diff,Three Edge Four Edge,US,5fadeb340e10471fdeb5fbf5,young
3331.4,shortestpath_phase,nat_peoria.png,50.0,mm_leesburg.png,mm_gatlinburg.png,1.0,mm_gatlinburg.png,Three Edge Diff,Three Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
1927.5,shortestpath_phase,nat_racine.png,49.0,nat_newhope.png,mm_shreveport.png,0.0,mm_shreveport.png,Two Edge Diff,Three Edge Five Edge,US,5fadeb340e10471fdeb5fbf5,young
2170.9,shortestpath_phase,,49.0,,,1.0,,Two Edge Diff,Four Edge Six Edge,US,5fadeb340e10471fdeb5fbf5,young
,shortestpath_phase,mm_leesburg.png,,mm_huntsville.png,nat_shreveport.png,0.0,nat_shreveport.png,One Edge Diff,Two Edge Three Edge,US,67351d691e6e9753f1834168,old
1820.9,shortestpath_phase,nat_hotsprings.png,50.0,mm_huntsville.png,nat_peoria.png,0.0,mm_huntsville.png,Three Edge Diff,Two Edge Five Edge,US,67351d691e6e9753f1834168,old
2515.1,shortestpath_phase,nat_shreveport.png,49.0,mm_leesburg.png,mm_gatlinburg.png,1.0,mm_leesburg.png,Two Edge Diff,Two Edge Four Edge,US,67351d691e6e9753f1834168,old
1784.6,shortestpath_phase,nat_hotsprings.png,50.0,nat_cornwall.png,nat_peoria.png,0.0,nat_cornwall.png,Three Edge Diff,Three Edge Six Edge,US,67351d691e6e9753f1834168,old
2015.1,shortestpath_phase,nat_newhope.png,50.0,mm_racine.png,mm_leesburg.png,0.0,mm_racine.png,One Edge Diff,Three Edge Four Edge,US,67351d691e6e9753f1834168,old
1810.7,shortestpath_phase,nat_hotsprings.png,50.0,nat_hanover.png,nat_peoria.png,1.0,nat_peoria.png,One Edge Diff,Five Edge Six Edge,US,67351d691e6e9753f1834168,old
2769.6,shortestpath_phase,nat_newhope.png,49.0,nat_boulder.png,mm_leesburg.png,0.0,mm_leesburg.png,One Edge Diff,Four Edge Five Edge,US,67351d691e6e9753f1834168,old
2034.3,shortestpath_phase,mm_racine.png,50.0,nat_hanover.png,nat_hotsprings.png,1.0,nat_hotsprings.png,Two Edge Diff,Two Edge Four Edge,US,67351d691e6e9753f1834168,old
1513.2,shortestpath_phase,nat_hanover.png,50.0,nat_hotsprings.png,nat_cornwall.png,1.0,nat_cornwall.png,Two Edge Diff,Four Edge Six Edge,US,67351d691e6e9753f1834168,old
1739.4,shortestpath_phase,nat_newhope.png,50.0,nat_shreveport.png,mm_gatlinburg.png,0.0,nat_shreveport.png,Four Edge Diff,Two Edge Six Edge,US,67351d691e6e9753f1834168,old
2627.8,shortestpath_phase,nat_peoria.png,49.0,nat_newhope.png,mm_gatlinburg.png,0.0,mm_gatlinburg.png,Three Edge Diff,Three Edge Six Edge,US,67351d691e6e9753f1834168,old
2232.6,shortestpath_phase,nat_hanover.png,49.0,nat_shreveport.png,nat_newhope.png,1.0,nat_shreveport.png,One Edge Diff,Five Edge Six Edge,US,67351d691e6e9753f1834168,old
1694.5,shortestpath_phase,mm_gatlinburg.png,50.0,nat_newhope.png,nat_cornwall.png,1.0,nat_cornwall.png,Two Edge Diff,Four Edge Six Edge,US,67351d691e6e9753f1834168,old
1667.4,shortestpath_phase,nat_hanover.png,49.0,mm_racine.png,nat_newhope.png,1.0,mm_racine.png,Two Edge Diff,Four Edge Six Edge,US,67351d691e6e9753f1834168,old
1348.9,shortestpath_phase,mm_gatlinburg.png,50.0,mm_huntsville.png,nat_peoria.png,1.0,nat_peoria.png,Three Edge Diff,Two Edge Five Edge,US,67351d691e6e9753f1834168,old
2138.3,shortestpath_phase,nat_hotsprings.png,49.0,mm_huntsville.png,nat_hanover.png,1.0,mm_huntsville.png,Four Edge Diff,Two Edge Six Edge,US,67351d691e6e9753f1834168,old
1536.2,shortestpath_phase,nat_hanover.png,50.0,nat_newhope.png,nat_boulder.png,1.0,nat_boulder.png,Four Edge Diff,Two Edge Six Edge,US,67351d691e6e9753f1834168,old
1575.2,shortestpath_phase,nat_newhope.png,50.0,nat_cornwall.png,nat_peoria.png,0.0,nat_cornwall.png,Three Edge Diff,Two Edge Five Edge,US,67351d691e6e9753f1834168,old
2155.3,shortestpath_phase,mm_huntsville.png,50.0,nat_hanover.png,mm_racine.png,1.0,mm_racine.png,Three Edge Diff,Three Edge Six Edge,US,67351d691e6e9753f1834168,old
1561.3,shortestpath_phase,nat_newhope.png,50.0,nat_hanover.png,nat_carmel.png,1.0,nat_carmel.png,Two Edge Diff,Four Edge Six Edge,US,67351d691e6e9753f1834168,old
2367.6,shortestpath_phase,nat_peoria.png,50.0,nat_newhope.png,nat_cornwall.png,1.0,nat_cornwall.png,Two Edge Diff,Three Edge Five Edge,US,67351d691e6e9753f1834168,old
1730.4,shortestpath_phase,mm_huntsville.png,49.0,nat_boulder.png,mm_gatlinburg.png,1.0,nat_boulder.png,One Edge Diff,Four Edge Five Edge,US,67351d691e6e9753f1834168,old
1696.2,shortestpath_phase,nat_shreveport.png,50.0,nat_newhope.png,mm_gatlinburg.png,0.0,nat_newhope.png,Two Edge Diff,Two Edge Four Edge,US,67351d691e6e9753f1834168,old
2207.0,shortestpath_phase,nat_hanover.png,49.0,nat_hotsprings.png,mm_huntsville.png,0.0,mm_huntsville.png,One Edge Diff,Five Edge Six Edge,US,67351d691e6e9753f1834168,old
1169.7,shortestpath_phase,nat_newhope.png,50.0,nat_peoria.png,mm_gatlinburg.png,0.0,nat_peoria.png,One Edge Diff,Five Edge Six Edge,US,67351d691e6e9753f1834168,old
1641.7,shortestpath_phase,mm_gatlinburg.png,49.0,nat_carmel.png,mm_huntsville.png,1.0,nat_carmel.png,Two Edge Diff,Three Edge Five Edge,US,67351d691e6e9753f1834168,old
1690.5,shortestpath_phase,mm_racine.png,50.0,nat_newhope.png,nat_hanover.png,0.0,nat_newhope.png,One Edge Diff,Three Edge Four Edge,US,67351d691e6e9753f1834168,old
1481.8,shortestpath_phase,nat_carmel.png,50.0,nat_newhope.png,nat_boulder.png,1.0,nat_boulder.png,Two Edge Diff,Two Edge Four Edge,US,67351d691e6e9753f1834168,old
1636.3,shortestpath_phase,nat_hotsprings.png,49.0,nat_cornwall.png,mm_gatlinburg.png,1.0,nat_cornwall.png,Three Edge Diff,Three Edge Six Edge,US,67351d691e6e9753f1834168,old
1557.0,shortestpath_phase,mm_huntsville.png,49.0,nat_boulder.png,nat_hanover.png,1.0,nat_boulder.png,One Edge Diff,Four Edge Five Edge,US,67351d691e6e9753f1834168,old
1868.0,shortestpath_phase,nat_peoria.png,50.0,nat_hotsprings.png,mm_leesburg.png,1.0,mm_leesburg.png,Three Edge Diff,Two Edge Five Edge,US,67351d691e6e9753f1834168,old
1402.2,shortestpath_phase,nat_shreveport.png,50.0,nat_newhope.png,nat_peoria.png,0.0,nat_newhope.png,Two Edge Diff,Two Edge Four Edge,US,67351d691e6e9753f1834168,old
1826.7,shortestpath_phase,mm_racine.png,49.0,nat_boulder.png,mm_gatlinburg.png,1.0,nat_boulder.png,One Edge Diff,Two Edge Three Edge,US,67351d691e6e9753f1834168,old
1784.9,shortestpath_phase,nat_peoria.png,49.0,nat_hotsprings.png,mm_huntsville.png,0.0,mm_huntsville.png,One Edge Diff,Four Edge Five Edge,US,67351d691e6e9753f1834168,old
3200.3,shortestpath_phase,nat_carmel.png,49.0,nat_shreveport.png,mm_leesburg.png,0.0,mm_leesburg.png,One Edge Diff,Two Edge Three Edge,US,67351d691e6e9753f1834168,old
1283.0,shortestpath_phase,mm_gatlinburg.png,50.0,nat_newhope.png,mm_huntsville.png,1.0,mm_huntsville.png,One Edge Diff,Five Edge Six Edge,US,67351d691e6e9753f1834168,old
1214.9,shortestpath_phase,nat_peoria.png,50.0,nat_newhope.png,mm_racine.png,1.0,mm_racine.png,Two Edge Diff,Three Edge Five Edge,US,67351d691e6e9753f1834168,old
1997.3,shortestpath_phase,mm_huntsville.png,50.0,nat_carmel.png,nat_boulder.png,0.0,nat_carmel.png,One Edge Diff,Three Edge Four Edge,US,67351d691e6e9753f1834168,old
2185.7,shortestpath_phase,nat_shreveport.png,49.0,nat_carmel.png,mm_leesburg.png,0.0,mm_leesburg.png,One Edge Diff,Two Edge Three Edge,US,67351d691e6e9753f1834168,old
1676.1,shortestpath_phase,mm_gatlinburg.png,50.0,nat_newhope.png,nat_hotsprings.png,1.0,nat_hotsprings.png,One Edge Diff,Five Edge Six Edge,US,67351d691e6e9753f1834168,old
2157.7,shortestpath_phase,nat_newhope.png,49.0,mm_gatlinburg.png,nat_boulder.png,0.0,nat_boulder.png,One Edge Diff,Five Edge Six Edge,US,67351d691e6e9753f1834168,old
2082.5,shortestpath_phase,nat_hotsprings.png,50.0,mm_gatlinburg.png,nat_carmel.png,1.0,nat_carmel.png,One Edge Diff,Four Edge Five Edge,US,67351d691e6e9753f1834168,old
2116.8,shortestpath_phase,nat_cornwall.png,49.0,nat_boulder.png,mm_leesburg.png,0.0,mm_leesburg.png,One Edge Diff,Two Edge Three Edge,US,67351d691e6e9753f1834168,old
1340.2,shortestpath_phase,mm_huntsville.png,49.0,nat_hotsprings.png,nat_hanover.png,1.0,nat_hotsprings.png,Three Edge Diff,Two Edge Five Edge,US,67351d691e6e9753f1834168,old
