rt,trial_type,stimulus,key_press,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,city_type,partid,age,stimulus_left,stimulus_right,condition,specific_pairs
2195.4,shortestpath_phase,node12,49.0,1.0,,,,node3,,,US,66f02f508e8473f0362ed99e,young,node3,node13,Two Edge Diff,Two Edge Four Edge
2158.1,shortestpath_phase,node13,50.0,1.0,,,,node9,,,US,66f02f508e8473f0362ed99e,young,node4,node9,Three Edge Diff,Two Edge Five Edge
2411.1,shortestpath_phase,node8,49.0,0.0,,,,node6,,,US,66f02f508e8473f0362ed99e,young,node1,node6,Three Edge Diff,Three Edge Six Edge
940.4,shortestpath_phase,node13,50.0,1.0,,,,node3,,,US,66f02f508e8473f0362ed99e,young,node1,node3,Two Edge Diff,Three Edge Five Edge
2372.6,shortestpath_phase,node5,49.0,0.0,,,,node8,,,US,66f02f508e8473f0362ed99e,young,node10,node8,One Edge Diff,Five Edge Six Edge
2057.8,shortestpath_phase,node10,50.0,1.0,,,,node13,,,US,66f02f508e8473f0362ed99e,young,node12,node13,One Edge Diff,Three Edge Four Edge
1386.8,shortestpath_phase,node8,49.0,0.0,,,,node3,,,US,66f02f508e8473f0362ed99e,young,node1,node3,Two Edge Diff,Three Edge Five Edge
1989.4,shortestpath_phase,node13,50.0,1.0,,,,node11,,,US,66f02f508e8473f0362ed99e,young,node4,node11,Two Edge Diff,Three Edge Five Edge
1296.9,shortestpath_phase,node10,50.0,1.0,,,,node3,,,US,66f02f508e8473f0362ed99e,young,node4,node3,One Edge Diff,Four Edge Five Edge
1281.7,shortestpath_phase,node1,49.0,0.0,,,,node13,,,US,66f02f508e8473f0362ed99e,young,node10,node13,One Edge Diff,Five Edge Six Edge
1337.4,shortestpath_phase,node7,49.0,1.0,,,,node3,,,US,66f02f508e8473f0362ed99e,young,node3,node5,Three Edge Diff,Three Edge Six Edge
1506.5,shortestpath_phase,node2,50.0,0.0,,,,node12,,,US,66f02f508e8473f0362ed99e,young,node12,node10,Three Edge Diff,Two Edge Five Edge
2385.8,shortestpath_phase,node10,49.0,0.0,,,,node7,,,US,66f02f508e8473f0362ed99e,young,node1,node7,Four Edge Diff,Two Edge Six Edge
1480.8,shortestpath_phase,node4,49.0,1.0,,,,node3,,,US,66f02f508e8473f0362ed99e,young,node3,node10,Three Edge Diff,Two Edge Five Edge
1315.8,shortestpath_phase,node10,50.0,0.0,,,,node9,,,US,66f02f508e8473f0362ed99e,young,node9,node2,Three Edge Diff,Two Edge Five Edge
1866.4,shortestpath_phase,node1,49.0,1.0,,,,node11,,,US,66f02f508e8473f0362ed99e,young,node11,node13,Two Edge Diff,Three Edge Five Edge
1417.9,shortestpath_phase,node10,50.0,0.0,,,,node3,,,US,66f02f508e8473f0362ed99e,young,node3,node1,Two Edge Diff,Four Edge Six Edge
2265.6,shortestpath_phase,node1,50.0,0.0,,,,node7,,,US,66f02f508e8473f0362ed99e,young,node7,node10,Two Edge Diff,Four Edge Six Edge
2879.3,shortestpath_phase,node5,50.0,0.0,,,,node9,,,US,66f02f508e8473f0362ed99e,young,node9,node13,Two Edge Diff,Four Edge Six Edge
1181.8,shortestpath_phase,node2,49.0,1.0,,,,node6,,,US,66f02f508e8473f0362ed99e,young,node6,node7,One Edge Diff,Two Edge Three Edge
1896.0,shortestpath_phase,node1,49.0,0.0,,,,node5,,,US,66f02f508e8473f0362ed99e,young,node13,node5,Two Edge Diff,Three Edge Five Edge
2282.3,shortestpath_phase,node11,50.0,1.0,,,,node8,,,US,66f02f508e8473f0362ed99e,young,node1,node8,One Edge Diff,Two Edge Three Edge
1045.1,shortestpath_phase,node10,49.0,0.0,,,,node4,,,US,66f02f508e8473f0362ed99e,young,node5,node4,One Edge Diff,Five Edge Six Edge
1567.8,shortestpath_phase,node13,50.0,0.0,,,,node11,,,US,66f02f508e8473f0362ed99e,young,node11,node1,Two Edge Diff,Three Edge Five Edge
1352.6,shortestpath_phase,node1,50.0,0.0,,,,node3,,,US,66f02f508e8473f0362ed99e,young,node3,node8,Three Edge Diff,Two Edge Five Edge
1399.3,shortestpath_phase,node4,50.0,1.0,,,,node9,,,US,66f02f508e8473f0362ed99e,young,node13,node9,Two Edge Diff,Three Edge Five Edge
2203.1,shortestpath_phase,node6,49.0,0.0,,,,node1,,,US,66f02f508e8473f0362ed99e,young,node5,node1,One Edge Diff,Three Edge Four Edge
1455.7,shortestpath_phase,node13,50.0,1.0,,,,node12,,,US,66f02f508e8473f0362ed99e,young,node1,node12,One Edge Diff,Four Edge Five Edge
2007.0,shortestpath_phase,node1,49.0,0.0,,,,node3,,,US,66f02f508e8473f0362ed99e,young,node10,node3,Four Edge Diff,Two Edge Six Edge
1398.8,shortestpath_phase,node12,50.0,0.0,,,,node5,,,US,66f02f508e8473f0362ed99e,young,node5,node13,Two Edge Diff,Two Edge Four Edge
1716.8,shortestpath_phase,node13,49.0,1.0,,,,node4,,,US,66f02f508e8473f0362ed99e,young,node4,node5,One Edge Diff,Five Edge Six Edge
1305.4,shortestpath_phase,node12,50.0,0.0,,,,node5,,,US,66f02f508e8473f0362ed99e,young,node5,node6,One Edge Diff,Two Edge Three Edge
2272.3,shortestpath_phase,node7,50.0,1.0,,,,node11,,,US,66f02f508e8473f0362ed99e,young,node4,node11,Two Edge Diff,Two Edge Four Edge
1416.5,shortestpath_phase,node10,49.0,1.0,,,,node12,,,US,66f02f508e8473f0362ed99e,young,node12,node5,Two Edge Diff,Four Edge Six Edge
1320.9,shortestpath_phase,node5,50.0,1.0,,,,node6,,,US,66f02f508e8473f0362ed99e,young,node13,node6,Two Edge Diff,Four Edge Six Edge
1415.6,shortestpath_phase,node13,49.0,0.0,,,,node2,,,US,66f02f508e8473f0362ed99e,young,node5,node2,Two Edge Diff,Four Edge Six Edge
1295.6,shortestpath_phase,node3,50.0,0.0,,,,node8,,,US,66f02f508e8473f0362ed99e,young,node8,node10,One Edge Diff,Three Edge Four Edge
1466.9,shortestpath_phase,node11,49.0,0.0,,,,node6,,,US,66f02f508e8473f0362ed99e,young,node13,node6,One Edge Diff,Two Edge Three Edge
958.1,shortestpath_phase,node5,50.0,1.0,,,,node2,,,US,66f02f508e8473f0362ed99e,young,node13,node2,Four Edge Diff,Two Edge Six Edge
796.1,shortestpath_phase,node10,49.0,1.0,,,,node12,,,US,66f02f508e8473f0362ed99e,young,node12,node1,Two Edge Diff,Four Edge Six Edge
749.1,shortestpath_phase,node1,50.0,0.0,,,,node3,,,US,66f02f508e8473f0362ed99e,young,node3,node12,One Edge Diff,Two Edge Three Edge
1245.9,shortestpath_phase,node10,49.0,0.0,,,,node9,,,US,66f02f508e8473f0362ed99e,young,node5,node9,Four Edge Diff,Two Edge Six Edge
2001.4,shortestpath_phase,node4,49.0,1.0,,,,node6,,,US,66f02f508e8473f0362ed99e,young,node6,node8,One Edge Diff,Three Edge Four Edge
1133.1,shortestpath_phase,node1,50.0,1.0,,,,node9,,,US,66f02f508e8473f0362ed99e,young,node13,node9,One Edge Diff,Four Edge Five Edge
1210.5,shortestpath_phase,node13,49.0,0.0,,,,node6,,,US,66f02f508e8473f0362ed99e,young,node4,node6,Three Edge Diff,Three Edge Six Edge
2655.0,shortestpath_phase,,50.0,1.0,,,,,,,US,66f02f508e8473f0362ed99e,young,,,Two Edge Diff,Four Edge Six Edge
,shortestpath_phase,node10,,0.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node2,node1,One Edge Diff,Five Edge Six Edge
1970.8,shortestpath_phase,node12,49.0,1.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node9,node8,One Edge Diff,Two Edge Three Edge
5150.0,shortestpath_phase,node3,50.0,1.0,,,,node5,,,US,6732ca9052a3b5780ec6068a,old,node10,node5,One Edge Diff,Three Edge Four Edge
2202.6,shortestpath_phase,node1,50.0,1.0,,,,node4,,,US,6732ca9052a3b5780ec6068a,old,node10,node4,Four Edge Diff,Two Edge Six Edge
5071.2,shortestpath_phase,node5,50.0,1.0,,,,node8,,,US,6732ca9052a3b5780ec6068a,old,node13,node8,One Edge Diff,Five Edge Six Edge
2582.4,shortestpath_phase,node12,50.0,1.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node1,node9,One Edge Diff,Two Edge Three Edge
3832.6,shortestpath_phase,node8,50.0,1.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node1,node2,One Edge Diff,Four Edge Five Edge
2842.4,shortestpath_phase,node5,49.0,0.0,,,,node12,,,US,6732ca9052a3b5780ec6068a,old,node13,node12,Four Edge Diff,Two Edge Six Edge
2974.2,shortestpath_phase,node10,49.0,1.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node9,node1,Four Edge Diff,Two Edge Six Edge
3294.1,shortestpath_phase,node2,50.0,1.0,,,,node12,,,US,6732ca9052a3b5780ec6068a,old,node8,node12,Two Edge Diff,Two Edge Four Edge
2719.6,shortestpath_phase,node10,49.0,1.0,,,,node7,,,US,6732ca9052a3b5780ec6068a,old,node7,node3,Two Edge Diff,Two Edge Four Edge
2435.8,shortestpath_phase,node6,49.0,1.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node2,node1,One Edge Diff,Two Edge Three Edge
3645.0,shortestpath_phase,node8,50.0,1.0,,,,node4,,,US,6732ca9052a3b5780ec6068a,old,node5,node4,One Edge Diff,Four Edge Five Edge
4134.2,shortestpath_phase,node13,49.0,0.0,,,,node12,,,US,6732ca9052a3b5780ec6068a,old,node5,node12,Two Edge Diff,Four Edge Six Edge
2361.9,shortestpath_phase,node4,50.0,1.0,,,,node11,,,US,6732ca9052a3b5780ec6068a,old,node13,node11,Three Edge Diff,Three Edge Six Edge
4278.4,shortestpath_phase,node12,49.0,0.0,,,,node8,,,US,6732ca9052a3b5780ec6068a,old,node13,node8,One Edge Diff,Three Edge Four Edge
3496.8,shortestpath_phase,node4,49.0,0.0,,,,node1,,,US,6732ca9052a3b5780ec6068a,old,node13,node1,Three Edge Diff,Three Edge Six Edge
3593.8,shortestpath_phase,node8,49.0,1.0,,,,node6,,,US,6732ca9052a3b5780ec6068a,old,node6,node5,Three Edge Diff,Two Edge Five Edge
2856.2,shortestpath_phase,node2,50.0,1.0,,,,node12,,,US,6732ca9052a3b5780ec6068a,old,node10,node12,Three Edge Diff,Three Edge Six Edge
2784.1,shortestpath_phase,node4,49.0,1.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node3,node10,Three Edge Diff,Two Edge Five Edge
2115.4,shortestpath_phase,node5,49.0,0.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node7,node9,One Edge Diff,Four Edge Five Edge
2504.0,shortestpath_phase,node6,49.0,1.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node2,node5,Two Edge Diff,Two Edge Four Edge
3869.1,shortestpath_phase,node10,49.0,1.0,,,,node13,,,US,6732ca9052a3b5780ec6068a,old,node13,node4,Two Edge Diff,Three Edge Five Edge
3736.8,shortestpath_phase,node5,50.0,1.0,,,,node12,,,US,6732ca9052a3b5780ec6068a,old,node10,node12,Four Edge Diff,Two Edge Six Edge
4182.2,shortestpath_phase,node4,50.0,1.0,,,,node11,,,US,6732ca9052a3b5780ec6068a,old,node10,node11,Three Edge Diff,Three Edge Six Edge
3469.9,shortestpath_phase,node8,50.0,1.0,,,,node13,,,US,6732ca9052a3b5780ec6068a,old,node4,node13,Two Edge Diff,Two Edge Four Edge
3652.0,shortestpath_phase,node10,50.0,0.0,,,,node12,,,US,6732ca9052a3b5780ec6068a,old,node12,node1,Two Edge Diff,Four Edge Six Edge
2253.5,shortestpath_phase,node5,49.0,1.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node9,node13,Two Edge Diff,Four Edge Six Edge
2569.5,shortestpath_phase,node1,49.0,0.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node11,node3,One Edge Diff,Two Edge Three Edge
2359.1,shortestpath_phase,node5,49.0,0.0,,,,node12,,,US,6732ca9052a3b5780ec6068a,old,node8,node12,Three Edge Diff,Two Edge Five Edge
4269.3,shortestpath_phase,node13,50.0,0.0,,,,node1,,,US,6732ca9052a3b5780ec6068a,old,node1,node5,One Edge Diff,Five Edge Six Edge
2182.4,shortestpath_phase,node2,50.0,0.0,,,,node5,,,US,6732ca9052a3b5780ec6068a,old,node5,node7,One Edge Diff,Two Edge Three Edge
2411.4,shortestpath_phase,node1,49.0,1.0,,,,node7,,,US,6732ca9052a3b5780ec6068a,old,node7,node13,One Edge Diff,Four Edge Five Edge
3586.9,shortestpath_phase,node5,50.0,0.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node3,node8,Two Edge Diff,Three Edge Five Edge
2646.2,shortestpath_phase,node13,49.0,0.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node5,node9,Four Edge Diff,Two Edge Six Edge
2574.9,shortestpath_phase,node5,50.0,1.0,,,,node8,,,US,6732ca9052a3b5780ec6068a,old,node10,node8,One Edge Diff,Five Edge Six Edge
3846.4,shortestpath_phase,node13,50.0,0.0,,,,node6,,,US,6732ca9052a3b5780ec6068a,old,node6,node5,Four Edge Diff,Two Edge Six Edge
2339.9,shortestpath_phase,node5,50.0,1.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node10,node2,Four Edge Diff,Two Edge Six Edge
2116.4,shortestpath_phase,node1,49.0,1.0,,,,node11,,,US,6732ca9052a3b5780ec6068a,old,node11,node8,Two Edge Diff,Three Edge Five Edge
3493.3,shortestpath_phase,node5,49.0,0.0,,,,node12,,,US,6732ca9052a3b5780ec6068a,old,node6,node12,Two Edge Diff,Two Edge Four Edge
3304.1,shortestpath_phase,node2,49.0,1.0,,,,node8,,,US,6732ca9052a3b5780ec6068a,old,node8,node10,One Edge Diff,Four Edge Five Edge
2583.7,shortestpath_phase,node5,49.0,0.0,,,,node11,,,US,6732ca9052a3b5780ec6068a,old,node9,node11,One Edge Diff,Three Edge Four Edge
3151.9,shortestpath_phase,node6,49.0,0.0,,,,node1,,,US,6732ca9052a3b5780ec6068a,old,node5,node1,One Edge Diff,Three Edge Four Edge
3344.0,shortestpath_phase,node8,50.0,1.0,,,,node11,,,US,6732ca9052a3b5780ec6068a,old,node5,node11,Three Edge Diff,Two Edge Five Edge
2733.6,shortestpath_phase,node2,49.0,0.0,,,,node13,,,US,6732ca9052a3b5780ec6068a,old,node10,node13,One Edge Diff,Four Edge Five Edge
2677.8,shortestpath_phase,node8,49.0,1.0,,,,node4,,,US,6732ca9052a3b5780ec6068a,old,node4,node1,One Edge Diff,Four Edge Five Edge
3229.9,shortestpath_phase,node13,50.0,1.0,,,,node10,,,US,6732ca9052a3b5780ec6068a,old,node12,node10,One Edge Diff,Three Edge Four Edge
2277.4,shortestpath_phase,node4,50.0,1.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node13,node9,Two Edge Diff,Three Edge Five Edge
4331.0,shortestpath_phase,node10,50.0,1.0,,,,node7,,,US,6732ca9052a3b5780ec6068a,old,node2,node7,Three Edge Diff,Three Edge Six Edge
3520.6,shortestpath_phase,node13,50.0,0.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node3,node12,One Edge Diff,Three Edge Four Edge
3037.0,shortestpath_phase,node10,49.0,0.0,,,,node12,,,US,6732ca9052a3b5780ec6068a,old,node5,node12,Two Edge Diff,Four Edge Six Edge
3482.9,shortestpath_phase,node1,50.0,1.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node10,node9,Two Edge Diff,Four Edge Six Edge
2164.7,shortestpath_phase,node5,49.0,1.0,,,,node7,,,US,6732ca9052a3b5780ec6068a,old,node7,node13,One Edge Diff,Five Edge Six Edge
4203.2,shortestpath_phase,node1,49.0,1.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node3,node8,Three Edge Diff,Three Edge Six Edge
2339.8,shortestpath_phase,node5,50.0,1.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node10,node9,Two Edge Diff,Four Edge Six Edge
2763.2,shortestpath_phase,node7,49.0,1.0,,,,node11,,,US,6732ca9052a3b5780ec6068a,old,node11,node1,Two Edge Diff,Two Edge Four Edge
3147.2,shortestpath_phase,node1,49.0,0.0,,,,node6,,,US,6732ca9052a3b5780ec6068a,old,node9,node6,One Edge Diff,Three Edge Four Edge
3570.9,shortestpath_phase,node7,49.0,0.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node5,node3,Three Edge Diff,Two Edge Five Edge
4216.1,shortestpath_phase,node4,50.0,0.0,,,,node1,,,US,6732ca9052a3b5780ec6068a,old,node1,node10,Three Edge Diff,Three Edge Six Edge
2954.3,shortestpath_phase,node10,50.0,0.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node3,node5,Two Edge Diff,Four Edge Six Edge
3519.6,shortestpath_phase,node5,50.0,0.0,,,,node7,,,US,6732ca9052a3b5780ec6068a,old,node7,node10,One Edge Diff,Five Edge Six Edge
2888.7,shortestpath_phase,node13,49.0,0.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node4,node3,Two Edge Diff,Three Edge Five Edge
3960.4,shortestpath_phase,node10,49.0,0.0,,,,node7,,,US,6732ca9052a3b5780ec6068a,old,node5,node7,Four Edge Diff,Two Edge Six Edge
3030.5,shortestpath_phase,node5,49.0,0.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node6,node3,One Edge Diff,Three Edge Four Edge
2946.4,shortestpath_phase,node10,49.0,0.0,,,,node6,,,US,6732ca9052a3b5780ec6068a,old,node4,node6,Two Edge Diff,Three Edge Five Edge
3203.5,shortestpath_phase,node3,50.0,1.0,,,,node7,,,US,6732ca9052a3b5780ec6068a,old,node8,node7,One Edge Diff,Two Edge Three Edge
3404.5,shortestpath_phase,node10,50.0,0.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node9,node5,Four Edge Diff,Two Edge Six Edge
3623.3,shortestpath_phase,node5,49.0,1.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node2,node8,Three Edge Diff,Two Edge Five Edge
3748.6,shortestpath_phase,node10,50.0,0.0,,,,node13,,,US,6732ca9052a3b5780ec6068a,old,node13,node2,Two Edge Diff,Three Edge Five Edge
2161.6,shortestpath_phase,node12,49.0,1.0,,,,node5,,,US,6732ca9052a3b5780ec6068a,old,node5,node1,One Edge Diff,Two Edge Three Edge
4909.4,shortestpath_phase,node1,49.0,1.0,,,,node13,,,US,6732ca9052a3b5780ec6068a,old,node13,node10,One Edge Diff,Five Edge Six Edge
2928.5,shortestpath_phase,node10,50.0,1.0,,,,node4,,,US,6732ca9052a3b5780ec6068a,old,node1,node4,One Edge Diff,Five Edge Six Edge
2065.8,shortestpath_phase,node2,49.0,1.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node9,node10,Two Edge Diff,Three Edge Five Edge
4572.2,shortestpath_phase,node1,49.0,0.0,,,,node8,,,US,6732ca9052a3b5780ec6068a,old,node10,node8,One Edge Diff,Five Edge Six Edge
3379.6,shortestpath_phase,node11,50.0,1.0,,,,node6,,,US,6732ca9052a3b5780ec6068a,old,node13,node6,One Edge Diff,Two Edge Three Edge
2013.8,shortestpath_phase,node4,49.0,1.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node9,node10,Two Edge Diff,Three Edge Five Edge
2058.5,shortestpath_phase,node1,49.0,1.0,,,,node7,,,US,6732ca9052a3b5780ec6068a,old,node7,node10,Two Edge Diff,Four Edge Six Edge
4039.5,shortestpath_phase,node4,49.0,1.0,,,,node11,,,US,6732ca9052a3b5780ec6068a,old,node11,node10,Three Edge Diff,Two Edge Five Edge
2067.6,shortestpath_phase,node1,49.0,1.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node9,node8,One Edge Diff,Four Edge Five Edge
2747.4,shortestpath_phase,node13,50.0,0.0,,,,node4,,,US,6732ca9052a3b5780ec6068a,old,node4,node5,One Edge Diff,Five Edge Six Edge
2440.3,shortestpath_phase,node10,50.0,1.0,,,,node7,,,US,6732ca9052a3b5780ec6068a,old,node1,node7,Four Edge Diff,Two Edge Six Edge
2419.3,shortestpath_phase,node5,49.0,1.0,,,,node11,,,US,6732ca9052a3b5780ec6068a,old,node11,node6,One Edge Diff,Three Edge Four Edge
3943.8,shortestpath_phase,node13,49.0,1.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node2,node4,One Edge Diff,Four Edge Five Edge
3149.7,shortestpath_phase,node1,49.0,0.0,,,,node6,,,US,6732ca9052a3b5780ec6068a,old,node13,node6,Two Edge Diff,Three Edge Five Edge
2936.7,shortestpath_phase,node10,50.0,1.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node5,node2,One Edge Diff,Five Edge Six Edge
2615.4,shortestpath_phase,node7,49.0,0.0,,,,node12,,,US,6732ca9052a3b5780ec6068a,old,node4,node12,One Edge Diff,Three Edge Four Edge
2444.9,shortestpath_phase,node5,49.0,0.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node9,node2,Two Edge Diff,Two Edge Four Edge
2104.6,shortestpath_phase,node3,49.0,1.0,,,,node4,,,US,6732ca9052a3b5780ec6068a,old,node4,node13,One Edge Diff,Two Edge Three Edge
2946.7,shortestpath_phase,node5,50.0,0.0,,,,node12,,,US,6732ca9052a3b5780ec6068a,old,node12,node7,Three Edge Diff,Three Edge Six Edge
2229.0,shortestpath_phase,node2,50.0,1.0,,,,node11,,,US,6732ca9052a3b5780ec6068a,old,node10,node11,Three Edge Diff,Two Edge Five Edge
3471.8,shortestpath_phase,node10,50.0,0.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node3,node4,One Edge Diff,Four Edge Five Edge
2676.3,shortestpath_phase,node13,49.0,1.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node9,node1,Three Edge Diff,Two Edge Five Edge
4419.0,shortestpath_phase,node10,49.0,1.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node3,node1,Two Edge Diff,Four Edge Six Edge
2166.0,shortestpath_phase,node5,49.0,1.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node2,node13,Four Edge Diff,Two Edge Six Edge
2317.1,shortestpath_phase,node6,50.0,0.0,,,,node8,,,US,6732ca9052a3b5780ec6068a,old,node8,node10,One Edge Diff,Two Edge Three Edge
3731.6,shortestpath_phase,node1,49.0,0.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node10,node3,Four Edge Diff,Two Edge Six Edge
2256.7,shortestpath_phase,node5,49.0,0.0,,,,node6,,,US,6732ca9052a3b5780ec6068a,old,node7,node6,One Edge Diff,Four Edge Five Edge
4128.1,shortestpath_phase,node1,49.0,0.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node8,node3,Three Edge Diff,Two Edge Five Edge
3644.6,shortestpath_phase,node5,49.0,0.0,,,,node6,,,US,6732ca9052a3b5780ec6068a,old,node13,node6,Two Edge Diff,Four Edge Six Edge
2106.1,shortestpath_phase,node9,50.0,1.0,,,,node4,,,US,6732ca9052a3b5780ec6068a,old,node5,node4,One Edge Diff,Three Edge Four Edge
2468.6,shortestpath_phase,node7,50.0,1.0,,,,node11,,,US,6732ca9052a3b5780ec6068a,old,node5,node11,Three Edge Diff,Two Edge Five Edge
2053.7,shortestpath_phase,node3,50.0,0.0,,,,node1,,,US,6732ca9052a3b5780ec6068a,old,node1,node10,Two Edge Diff,Two Edge Four Edge
2457.9,shortestpath_phase,node8,49.0,0.0,,,,node6,,,US,6732ca9052a3b5780ec6068a,old,node2,node6,Two Edge Diff,Two Edge Four Edge
2824.4,shortestpath_phase,node12,50.0,0.0,,,,node5,,,US,6732ca9052a3b5780ec6068a,old,node5,node13,Two Edge Diff,Two Edge Four Edge
3196.8,shortestpath_phase,node13,50.0,0.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node2,node5,Two Edge Diff,Four Edge Six Edge
3486.9,shortestpath_phase,node5,49.0,1.0,,,,node6,,,US,6732ca9052a3b5780ec6068a,old,node6,node10,Two Edge Diff,Four Edge Six Edge
3559.3,shortestpath_phase,node8,49.0,1.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node2,node5,One Edge Diff,Four Edge Five Edge
2466.1,shortestpath_phase,node13,50.0,1.0,,,,node9,,,US,6732ca9052a3b5780ec6068a,old,node1,node9,Three Edge Diff,Three Edge Six Edge
5045.9,shortestpath_phase,node8,50.0,1.0,,,,node3,,,US,6732ca9052a3b5780ec6068a,old,node5,node3,Two Edge Diff,Three Edge Five Edge
3533.9,shortestpath_phase,node5,49.0,1.0,,,,node2,,,US,6732ca9052a3b5780ec6068a,old,node2,node7,Three Edge Diff,Three Edge Six Edge
4265.4,shortestpath_phase,node13,49.0,1.0,,,,node8,,,US,6732ca9052a3b5780ec6068a,old,node8,node12,Two Edge Diff,Two Edge Four Edge
2340.2,shortestpath_phase,node2,50.0,0.0,,,,node5,,,US,6732ca9052a3b5780ec6068a,old,node5,node10,Three Edge Diff,Three Edge Six Edge
2671.3,shortestpath_phase,node4,49.0,1.0,,,,node11,,,US,6732ca9052a3b5780ec6068a,old,node11,node7,Two Edge Diff,Two Edge Four Edge
2863.5,shortestpath_phase,node13,50.0,0.0,,,,node8,,,US,6732ca9052a3b5780ec6068a,old,node8,node5,Four Edge Diff,Two Edge Six Edge
2657.0,shortestpath_phase,node10,50.0,1.0,,,,node4,,,US,6732ca9052a3b5780ec6068a,old,node5,node4,One Edge Diff,Five Edge Six Edge
3651.0,shortestpath_phase,node13,50.0,1.0,,,,node6,,,US,6732ca9052a3b5780ec6068a,old,node4,node6,Three Edge Diff,Two Edge Five Edge
2875.8,shortestpath_phase,node8,49.0,1.0,,,,node11,,,US,6732ca9052a3b5780ec6068a,old,node11,node1,Three Edge Diff,Three Edge Six Edge
