rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position,unknowncity,testedstates,currentstate,otherstate,problems,smooth,distraction,strategies,easier,similar,comments,,
null,,rt_plussign_withcolor,258549,blue,,,,,null,US_Cities_List/mm_leesburg.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230.4,,rt_thecrossant_black,259926,black_plus_sign,,,,,49,,,1,0.941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,260037,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),262581,black_plus_sign,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/mm_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),263034,blue,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/mm_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,263542,blue,,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/mm_newhope.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862.7000008,,rt_thecrossant_black,265110,black_plus_sign,,,,,49,,,1,0.944444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,265222,black_plus_sign,,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),267771,black_plus_sign,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/nat_racine.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),268710,blue,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/nat_racine.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,269222,blue,,,,,null,US_Cities_List/nat_cornwall.png,US_Cities_List/nat_racine.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
