"rt","responses","trial_type","time_elapsed","sequence","stimulus","cities","city_images","button_pressed","response","key_press","stimulus_left","stimulus_right","accuracy","cumulative_accuracy","stimulus_down_left","stimulus_down_mid","stimulus_down_right","stimulus_correct","stimulus_short","stimulus_far","weighted_accuracy","missedtrial","condition","specific_pairs","imgL_ID","imgR_ID","linedress","linedressed","detour_trial","linedressed_detor","testedstates","currentstate","otherstate","problems","smooth","distraction","strategies","easier","similar","comments"
"4042.4000000059605","","shortestpath_phase","1736069","","../static/images/US_Cities_List/globe.png","","","","","49","../static/images/US_Cities_List/gong.png","../static/images/US_Cities_List/barrel.png","1","0.6666666666666666","","","","../static/images/US_Cities_List/gong.png","","","","","Three Edge Diff","Two Edge Five Edge","","","","","","","","","","","","","","","",""
"null","","html-keyboard-response","1737073","","<p></p>","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12264.800000011921","","intro_1","1749342","","instruct","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9850.79999999702","","intro_2","1759197","","instruct","","","1","Next","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12139.39999999106","","intro_3","1771341","","instruct","","","1","Next","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5363.399999991059","","intro_4","1776709","","instruct","","","1","Next","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21515.40000000596","","intro_5","1798229","","instruct","","","1","Next","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"21515","","intro_6","1819749","","instruct","","","1","Next","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Goal Directed Planning","1882581","","GDP-0","","","","","","","","","","","","","","","","","","","","Granton Ridge","Cedarwyn","","undefinedimgLdrag10:[x1:74 x2:429 y1:210 y2:196.015625]drag10drag12:[x1:429 x2:742 y1:196.015625 y2:230.015625]drag12imgR:[x1:742 x2:1074 y1:230.015625 y2:210]","false","","","","","","","","","","",""
"","","Goal Directed Planning","1924796","","GDP-1","","","","","","","","","","","","","","","","","","","","Orchard Bend","New Verdan","","undefinedimgLdrag04:[x1:74 x2:367 y1:210 y2:188.015625]drag04drag02:[x1:272 x2:547 y1:196 y2:204.015625]drag02drag06:[x1:460 x2:650 y1:164 y2:213.015625]imgRdrag12:[x1:1074 x2:842 y1:210 y2:211.015625]drag12drag06:[x1:842 x2:630 y1:211.015625 y2:189]","false","","","","","","","","","","",""
"","","Goal Directed Planning","1981118","","GDP-2","","","","","","","","","","","","","","","","","","","","Riverlyn","New Verdan","","undefinedimgLdrag03:[x1:74 x2:407 y1:210 y2:231]drag03imgR:[x1:407 x2:1074 y1:231 y2:210]","false","","","","","","","","","","",""
"","","Goal Directed Planning","1992719","","GDP-3","","","","","","","","","","","","","","","","","","","","Juniper Creek","Sunmere","","undefinedimgRdrag08:[x1:1074 x2:842 y1:210 y2:207.015625]imgLdrag06:[x1:74 x2:590 y1:210 y2:219.015625]drag06drag08:[x1:590 x2:842 y1:219.015625 y2:207]","false","","","","","","","","","","",""
"","","Goal Directed Planning","2031276","","GDP-4","","","","","","","","","","","","","","","","","","","","Baymarsh","Hollendale","","undefinedimgLdrag12:[x1:74 x2:620 y1:210 y2:178]drag12imgR:[x1:620 x2:1074 y1:178 y2:210]","true","undefinedimgLdrag11:[x1:74 x2:326 y1:210 y2:180.015625]drag11imgR:[x1:551 x2:1074 y1:150 y2:210]","","","","","","","","","",""
"","","Goal Directed Planning","2083211","","GDP-5","","","","","","","","","","","","","","","","","","","","Claywater","New Verdan","","undefinedimgLdrag02:[x1:74 x2:303 y1:210 y2:198]drag02drag03:[x1:270 x2:747 y1:123 y2:252]drag03imgR:[x1:747 x2:1074 y1:252 y2:210]","false","","","","","","","","","","",""
"","","Goal Directed Planning","2150732","","GDP-6","","","","","","","","","","","","","","","","","","","","Claywater","North Arroya","","undefinedimgLdrag02:[x1:74 x2:309 y1:210 y2:251.015625]drag02drag03:[x1:370 x2:546 y1:135 y2:213.015625]drag03drag07:[x1:546 x2:841 y1:213.015625 y2:259]drag07drag10:[x1:760 x2:899 y1:272 y2:208.015625]drag10imgR:[x1:899 x2:1074 y1:208.015625 y2:210]","false","","","","","","","","","","",""
"","","Goal Directed Planning","2192984","","GDP-7","","","","","","","","","","","","","","","","","","","","New Verdan","Sunmere","","undefinedimgRdrag08:[x1:1074 x2:944 y1:210 y2:253.015625]imgLdrag07:[x1:74 x2:415 y1:210 y2:244.015625]drag07drag08:[x1:415 x2:789 y1:244.015625 y2:257]","false","","","","","","","","","","",""
"","","Goal Directed Planning","2414619","","GDP-8","","","","","","","","","","","","","","","","","","","","North Arroya","New Verdan","","undefinedimgLdrag13:[x1:74 x2:399 y1:210 y2:200.015625]drag13drag08:[x1:409 x2:573 y1:160 y2:241.015625]drag08drag12:[x1:573 x2:770 y1:241.015625 y2:257.015625]drag12imgR:[x1:770 x2:1074 y1:257.015625 y2:210]","true","undefinedimgLdrag13:[x1:74 x2:242 y1:210 y2:245]drag13drag08:[x1:242 x2:481 y1:245 y2:262.015625]drag08drag06:[x1:473 x2:681 y1:164 y2:240.015625]imgRdrag07:[x1:1074 x2:918 y1:210 y2:241]drag07drag02:[x1:916 x2:767 y1:245 y2:135.015625]drag06drag02:[x1:481 x2:901 y1:234 y2:107]","","","","","","","","","",""
"","","Goal Directed Planning","2655265","","GDP-9","","","","","","","","","","","","","","","","","","","","Orchard Bend","Hollendale","","undefinedimgLdrag04:[x1:74 x2:391 y1:210 y2:143.015625]drag04drag02:[x1:391 x2:589 y1:143.015625 y2:165.015625]drag02drag03:[x1:407 x2:569 y1:138 y2:98.015625]drag03drag07:[x1:569 x2:706 y1:98.015625 y2:119]drag07drag12:[x1:706 x2:918 y1:119 y2:123.015625]imgRdrag12:[x1:1074 x2:918 y1:210 y2:120]","true","undefinedimgRdrag12:[x1:1074 x2:542 y1:210 y2:150]drag04imgL:[x1:326 x2:74 y1:168 y2:210]drag04drag12:[x1:326 x2:587 y1:168 y2:207]","","","","","","","","","",""
"","","Goal Directed Planning","2731921","","GDP-10","","","","","","","","","","","","","","","","","","","","Delaro Park","Orchard Bend","","undefinedimgLdrag02:[x1:74 x2:402 y1:210 y2:182.015625]drag02drag04:[x1:402 x2:799 y1:182.015625 y2:178.015625]drag04imgR:[x1:799 x2:1074 y1:178.015625 y2:210]","true","undefinedimgRdrag04:[x1:1074 x2:810 y1:210 y2:280.015625]imgLdrag09:[x1:74 x2:396 y1:210 y2:218.015625]drag10drag12:[x1:511 x2:694 y1:181.015625 y2:243.015625]drag12drag04:[x1:693 x2:853 y1:243 y2:250]drag09drag10:[x1:332 x2:511 y1:236 y2:181.015625]","","","","","","","","","",""
"","","Goal Directed Planning","2753123","","GDP-11","","","","","","","","","","","","","","","","","","","","Granton Ridge","Claywater","","undefinedimgRdrag02:[x1:1074 x2:781 y1:210 y2:187.015625]imgLdrag02:[x1:74 x2:781 y1:210 y2:187.015625]","false","","","","","","","","","","",""
"","","Goal Directed Planning","2837009","","GDP-12","","","","","","","","","","","","","","","","","","","","Hollendale","Juniper Creek","","undefinedimgLdrag06:[x1:74 x2:760 y1:210 y2:115.015625]imgRdrag06:[x1:1074 x2:760 y1:210 y2:115.015625]","true","undefinedimgRdrag07:[x1:1074 x2:875 y1:210 y2:257.015625]imgLdrag13:[x1:74 x2:378 y1:210 y2:258.015625]drag13drag09:[x1:378 x2:608 y1:258.015625 y2:281.015625]drag09drag07:[x1:608 x2:875 y1:281.015625 y2:257.015625]","","","","","","","","","",""
"","","Goal Directed Planning","2842961","","GDP-13","","","","","","","","","","","","","","","","","","","","Delaro Park","Claywater","","undefinedimgLdrag02:[x1:74 x2:349 y1:210 y2:165.015625]drag02imgR:[x1:349 x2:1074 y1:165.015625 y2:210]","false","","","","","","","","","","",""
"","","Goal Directed Planning","2880161","","GDP-14","","","","","","","","","","","","","","","","","","","","Delaro Park","Hollendale","","undefinedimgLdrag02:[x1:74 x2:370 y1:210 y2:214.015625]drag02drag07:[x1:391 x2:648 y1:141 y2:153.015625]imgRdrag07:[x1:1074 x2:649 y1:210 y2:153]","false","","","","","","","","","","",""
"","","Goal Directed Planning","2908489","","GDP-15","","","","","","","","","","","","","","","","","","","","Delaro Park","North Arroya","","undefinedimgLdrag02:[x1:74 x2:368 y1:210 y2:248.015625]drag02drag07:[x1:368 x2:776 y1:248.015625 y2:187.015625]drag07imgR:[x1:776 x2:1074 y1:187.015625 y2:210]","false","","","","","","","","","","",""
"","","Goal Directed Planning","2917698","","GDP-16","","","","","","","","","","","","","","","","","","","","Orchard Bend","Cedarwyn","","undefinedimgLdrag04:[x1:74 x2:489 y1:210 y2:136]drag04drag02:[x1:425 x2:701 y1:170 y2:157.015625]drag02imgR:[x1:701 x2:1074 y1:157.015625 y2:210]","false","","","","","","","","","","",""
"","","Goal Directed Planning","2969237","","GDP-17","","","","","","","","","","","","","","","","","","","","Riverlyn","Sunmere","","undefinedimgRdrag08:[x1:1074 x2:845 y1:210 y2:281.015625]drag07imgL:[x1:263 x2:74 y1:204.015625 y2:210]drag07drag08:[x1:263 x2:677 y1:204.015625 y2:219]","false","","","","","","","","","","",""
"","","Goal Directed Planning","3005554","","GDP-18","","","","","","","","","","","","","","","","","","","","Delaro Park","New Verdan","","undefinedimgLdrag02:[x1:74 x2:353 y1:210 y2:283.015625]drag02drag03:[x1:354 x2:557 y1:152 y2:283.015625]drag03imgR:[x1:557 x2:1074 y1:283.015625 y2:210]","true","undefinedimgLdrag03:[x1:74 x2:633 y1:210 y2:220.015625]drag03imgR:[x1:633 x2:1074 y1:220.015625 y2:210]","","","","","","","","","",""
"","","Goal Directed Planning","3047596","","GDP-19","","","","","","","","","","","","","","","","","","","","Hollendale","Hawthorne Bluffs","","undefinedimgLdrag06:[x1:74 x2:725 y1:210 y2:143.015625]drag06imgR:[x1:725 x2:1074 y1:143.015625 y2:210]","true","undefinedimgRdrag10:[x1:1074 x2:857 y1:210 y2:268.015625]imgLdrag13:[x1:74 x2:296 y1:210 y2:240.015625]drag13drag09:[x1:296 x2:526 y1:240.015625 y2:292.015625]drag09drag10:[x1:526 x2:857 y1:292.015625 y2:268.015625]","","","","","","","","","",""
"","","Goal Directed Planning","3094354","","GDP-20","","","","","","","","","","","","","","","","","","","","Orchard Bend","Baymarsh","","undefinedimgLdrag04:[x1:74 x2:349 y1:210 y2:214.015625]drag04drag08:[x1:349 x2:590 y1:214.015625 y2:256.015625]drag08imgR:[x1:508 x2:1074 y1:214 y2:210]","false","","","","","","","","","","",""
"","","Goal Directed Planning","3113346","","GDP-21","","","","","","","","","","","","","","","","","","","","Delaro Park","Baymarsh","","undefinedimgLdrag02:[x1:74 x2:374 y1:210 y2:161.015625]drag02drag07:[x1:362 x2:562 y1:234 y2:270.015625]drag07drag12:[x1:562 x2:754 y1:270 y2:225.015625]drag12imgR:[x1:754 x2:1074 y1:225.015625 y2:210]","false","","","","","","","","","","",""
"","","Goal Directed Planning","3141938","","GDP-22","","","","","","","","","","","","","","","","","","","","Orchard Bend","Hawthorne Bluffs","","undefinedimgLdrag04:[x1:74 x2:328 y1:210 y2:260.015625]drag04drag02:[x1:335 x2:535 y1:191 y2:233.015625]drag02drag03:[x1:517 x2:705 y1:216 y2:195.015625]drag03drag07:[x1:691 x2:839 y1:188 y2:200.015625]drag07imgR:[x1:839 x2:1074 y1:200.015625 y2:210]","false","","","","","","","","","","",""
