rt,responses,trial_type,time_elapsed,stimulus,cities,city_images,button_pressed,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,image_position
8225.5,{worker_id:Kirthin V. Rajkumar},id_enter,8228,intro,Leesburg; New Hope; Racine; Boulder; Shreveport; Carmel; Hanover; Huntsville; Peoria; Hot Springs; Cornwall; West Palm Beach; Gatlinburg,US_Cities_List/mm_leesburg.png; US_Cities_List/nat_newhope.png; US_Cities_List/nat_racine.png; US_Cities_List/mm_boulder.png; US_Cities_List/mm_shreveport.png; US_Cities_List/nat_carmel.png; US_Cities_List/mm_hanover.png; US_Cities_List/nat_huntsville.png; US_Cities_List/nat_peoria.png; US_Cities_List/nat_hotsprings.png; US_Cities_List/mm_cornwall.png; US_Cities_List/nat_westpalmbeach.png; US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,,,,,
2512.7000000029802,,fullscreen,10745,make_fullscreen,,,0,,,,,,,,,,,,,,,,,,,,
12311.59999999404,,intro_0,23059,instruct,,,,32,,,,,,,,,,,,,,,,,,,
11042.60000000894,,intro_1,34103,instruct,,,,32,,,,,,,,,,,,,,,,,,,
9833.20000000298,,intro_2,43938,instruct,,,,32,,,,,,,,,,,,,,,,,,,
7672.70000000298,,intro_3,51611,instruct,,,,32,,,,,,,,,,,,,,,,,,,
13394,,intro_4,65006,instruct,,,,32,,,,,,,,,,,,,,,,,,,
23073.60000000894,,intro_5,88081,instruct,,,,32,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,88474,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
836.3999999910593,,prac_atten_color,89487,prac_stop_color,,,,49,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,91490,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,91884,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,92404,prac_stop_color,,,,null,,,,,,,,,,,,,,,,,,,
314,,prac_atten_color_black,94407,black_plus_sign,,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,95294,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
743.3000000119209,,prac_atten_color,96361,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,98364,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,98704,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
400.19999998807907,,prac_atten_color,99219,prac_stop_color,,,,49,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,101222,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,102113,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
645.6000000089407,,prac_atten_color,103043,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,105047,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,105524,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
585,,prac_atten_color,106306,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,108309,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,108933,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
605.6000000089407,,prac_atten_color,109926,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,111928,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
3712.9000000059605,,attentioncheck_help,115643,instruct,,,,32,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,116055,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,116647,prac_stop_color,,,,null,,,,,,,,,,,,,,,,,,,
950.7000000029802,,prac_atten_color_black,118650,black_plus_sign,,,,49,,,,,,,,,,,,,,,,,,,
1613.5999999940395,,attentioncheck_help,120266,instruct,,,,32,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,121080,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,121620,prac_stop_color,,,,null,,,,,,,,,,,,,,,,,,,
543.7000000029802,,prac_atten_color_black,123624,black_plus_sign,,,,49,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,124491,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
467.1000000089407,,prac_atten_color,125076,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,127079,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
7611.399999991059,,attentioncheck_feedback,134694,cross_check_feedback,,,0,,,,,,,,,,,,,,,,,,,,
10601.300000011921,,last_instruct,145296,instruct,,,,32,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),147325,black_plus_sign,,,,null,US_Cities_List/nat_racine.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),148337,blue,,,,null,US_Cities_List/nat_racine.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,148840,blue,,,,null,US_Cities_List/nat_racine.png,US_Cities_List/nat_carmel.png,,,,,,,,,,,,,,,,,
1437.1000000089407,,rt_thecrossant_black,149835,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,
null,,color_black,149939,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),152467,black_plus_sign,,,,null,US_Cities_List/mm_hanover.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),152899,green,,,,null,US_Cities_List/mm_hanover.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,153401,green,,,,null,US_Cities_List/mm_hanover.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,
927.7999999970198,,rt_thecrossant_black,154976,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,
null,,color_black,155080,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),157606,black_plus_sign,,,,null,US_Cities_List/mm_cornwall.png,US_Cities_List/nat_westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),158049,green,,,,null,US_Cities_List/mm_cornwall.png,US_Cities_List/nat_westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,158552,green,,,,null,US_Cities_List/mm_cornwall.png,US_Cities_List/nat_westpalmbeach.png,,,,,,,,,,,,,,,,,
920.6999999880791,,rt_thecrossant_black,160114,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,
null,,color_black,160218,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),162749,black_plus_sign,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),163384,blue,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,163887,blue,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/nat_hotsprings.png,,,,,,,,,,,,,,,,,
635.7000000029802,,rt_thecrossant_black,165258,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,
null,,color_black,165362,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),167885,black_plus_sign,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/mm_shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),168454,blue,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/mm_shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,168957,blue,,,,null,US_Cities_List/mm_boulder.png,US_Cities_List/mm_shreveport.png,,,,,,,,,,,,,,,,,
841.9000000059605,,rt_thecrossant_black,170395,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,
null,,color_black,170498,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),173036,black_plus_sign,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),173466,green,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,173968,green,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/mm_boulder.png,,,,,,,,,,,,,,,,,
1618.0999999940395,,rt_thecrossant_black,175545,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,
null,,color_black,175649,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),178178,black_plus_sign,,,,null,US_Cities_List/mm_hanover.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),178835,green,,,,null,US_Cities_List/mm_hanover.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,179338,green,,,,null,US_Cities_List/mm_hanover.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,
568.7000000029802,,rt_thecrossant_black,180689,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,
null,,color_black,180792,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),183323,black_plus_sign,,,,null,US_Cities_List/nat_racine.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),183846,green,,,,null,US_Cities_List/nat_racine.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,184348,green,,,,null,US_Cities_List/nat_racine.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,
2069.6000000089407,,rt_thecrossant_black,185833,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,
null,,color_black,185935,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),188467,black_plus_sign,,,,null,US_Cities_List/mm_cornwall.png,US_Cities_List/nat_westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),189519,green,,,,null,US_Cities_List/mm_cornwall.png,US_Cities_List/nat_westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,190022,green,,,,null,US_Cities_List/mm_cornwall.png,US_Cities_List/nat_westpalmbeach.png,,,,,,,,,,,,,,,,,
1426.3999999910593,,rt_thecrossant_black,190977,black_plus_sign,,,,49,,,0,0.8888888888888888,,,,,,,,,,,,,,,
null,,color_black,191081,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),193622,black_plus_sign,,,,null,US_Cities_List/mm_hanover.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),194331,green,,,,null,US_Cities_List/mm_hanover.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,194834,green,,,,null,US_Cities_List/mm_hanover.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,
1873.4000000059605,,rt_thecrossant_black,196132,black_plus_sign,,,,50,,,1,0.9,,,,,,,,,,,,,,,
null,,color_black,196235,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),198770,black_plus_sign,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),199809,green,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,200312,green,,,,null,US_Cities_List/nat_huntsville.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,
930.5999999940395,,rt_thecrossant_black,201279,black_plus_sign,,,,50,,,1,0.9090909090909091,,,,,,,,,,,,,,,
null,,color_black,201382,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),203915,black_plus_sign,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_racine.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),204789,blue,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_racine.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,205291,blue,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_racine.png,,,,,,,,,,,,,,,,,
1260.5,,rt_thecrossant_black,206422,black_plus_sign,,,,49,,,1,0.9166666666666666,,,,,,,,,,,,,,,
null,,color_black,206525,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),209055,black_plus_sign,,,,null,US_Cities_List/nat_carmel.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),209726,blue,,,,null,US_Cities_List/nat_carmel.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,210228,blue,,,,null,US_Cities_List/nat_carmel.png,US_Cities_List/nat_peoria.png,,,,,,,,,,,,,,,,,
1124.3999999910593,,rt_thecrossant_black,211563,black_plus_sign,,,,49,,,1,0.9230769230769231,,,,,,,,,,,,,,,
null,,color_black,211666,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),214191,black_plus_sign,,,,null,US_Cities_List/mm_hanover.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),214648,blue,,,,null,US_Cities_List/mm_hanover.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,215151,blue,,,,null,US_Cities_List/mm_hanover.png,US_Cities_List/mm_gatlinburg.png,,,,,,,,,,,,,,,,,
802.5999999940395,,rt_thecrossant_black,216700,black_plus_sign,,,,49,,,1,0.9285714285714286,,,,,,,,,,,,,,,
null,,color_black,216803,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),219347,black_plus_sign,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_racine.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),220138,blue,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_racine.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,220641,blue,,,,null,US_Cities_List/nat_newhope.png,US_Cities_List/nat_racine.png,,,,,,,,,,,,,,,,,
938.8000000119209,,rt_thecrossant_black,221857,black_plus_sign,,,,50,,,0,0.8666666666666667,,,,,,,,,,,,,,,
null,,color_black,221962,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),224489,black_plus_sign,,,,null,US_Cities_List/mm_cornwall.png,US_Cities_List/nat_westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),225058,green,,,,null,US_Cities_List/mm_cornwall.png,US_Cities_List/nat_westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,225560,green,,,,null,US_Cities_List/mm_cornwall.png,US_Cities_List/nat_westpalmbeach.png,,,,,,,,,,,,,,,,,
1087.7000000029802,,rt_thecrossant_black,226997,black_plus_sign,,,,50,,,1,0.875,,,,,,,,,,,,,,,
null,,color_black,227100,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),229633,black_plus_sign,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),230140,blue,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,230643,blue,,,,null,US_Cities_List/nat_peoria.png,US_Cities_List/mm_cornwall.png,,,,,,,,,,,,,,,,,
1077.9000000059605,,rt_thecrossant_black,232141,black_plus_sign,,,,49,,,1,0.8823529411764706,,,,,,,,,,,,,,,
null,,color_black,232243,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
